Sensor,Monitoring: Y,Monitoring: M,Monitoring: W,Monitoring: D,Uptime: Y,Uptime: M,Uptime: W,Uptime: D,Integration Monitoring: Y,Integration Monitoring: M,Integration Monitoring: W,Integration Monitoring: D,Integration Uptime: Y,Integration Uptime: M,Integration Uptime: W,Integration Uptime: D
ang_mgn_440_ft_005_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_005,91.0335393156,92.3265615862,94.1591051429,94.70884,96.5475605439,99.9722901005,99.9389190428,99.998842606,91.3296527737,92.218954069,93.6747742857,94.61196,89.4287165422,99.9620959666,99.8429692014,99.998842606
ang_mgn_440_ft_006_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_006_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_006,91.0549827151,92.2974751379,94.0381057143,94.70917,98.8546325787,99.9687252398,99.9219746422,99.998842606,91.2833429553,92.3558830345,94.384333,94.61236,89.6350176598,99.8460900129,99.3623737104,99.998842606
ang_mgn_440_ft_007_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_007_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_007,90.9864288017,92.3167406207,93.8611501429,94.71314,98.8555223781,99.9862844397,99.9846789671,99.998842606,91.3540337235,92.3824851379,94.1397878571,94.6125,90.2450425755,99.888391996,99.5376245635,99.998842606
ang_mgn_440_ft_008_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_008_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_008,90.9930346955,92.4526256207,94.1603312857,94.71559,98.8551973837,99.9673499645,99.9370197602,99.998842606,91.3285379721,92.5730496207,94.8746592857,94.613075,93.3754299491,99.9924209545,99.9998346564,99.998842606
ang_mgn_440_ft_009_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_009_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_009,91.0140542989,92.4800276897,94.3783535714,94.85457,95.3495340972,89.9291336605,58.3344831189,64.9080287497,91.294971,92.3214993448,94.3165277143,94.752495,92.4843445915,99.9932728507,99.9721304165,99.8049148505
ang_mgn_440_ft_010_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_010_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_010,91.039549986,92.561262931,94.7342112857,94.71626,95.4043201322,89.907625738,58.2562418197,64.6790214002,91.3211472123,92.4986022759,94.5576594286,94.61305,90.8137307304,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_010b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_011_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_011_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_011,91.0528339441,92.5424933103,94.6364717143,94.714386,95.7279127091,89.91053053,58.2590931007,64.6835613477,91.3241943575,92.375902069,94.2124714286,94.75334,93.3358109063,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_011b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_012_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_012_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_012,91.0435851788,92.4376704483,94.2207197143,94.851494,98.8714313973,99.9681404469,99.9398147556,99.998842606,91.3370679944,92.0708958621,93.9747658571,94.61422,91.2338283589,99.9924256097,99.9686204223,99.998842606
ang_mgn_440_ft_013_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_013_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_013,91.0370334078,92.3986163448,94.2592842857,94.71723,96.9913262695,99.966627482,99.9409096109,99.998842606,91.3432026899,92.5814432069,94.893825,94.75323,93.0459758655,99.8687832452,99.4563884121,99.998842606
ang_mgn_440_ft_014_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_014_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_014,91.0393074106,92.513558069,94.7745647143,94.71757,97.4480301783,89.9054997733,58.2474514057,64.6762914318,91.3333206676,92.3992638621,94.5589428571,94.61403,92.0084993248,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_015_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_015_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_015,91.047917338,92.5423997586,94.6985558571,94.71363,79.1267270146,99.9669611371,99.9299519148,99.998842606,91.3579523212,92.384182,94.1117772857,94.61536,91.8787256147,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_016_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_016_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_016,91.0136221034,92.4569151379,94.2989125714,94.71196,97.2439582923,99.9574897615,99.8908362652,99.998842606,91.3989478464,92.4873711379,94.3740164286,94.61508,91.0878016174,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_017_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_017_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_017,91.0679445112,92.2126206207,93.7830507143,94.712776,98.4239704854,99.9569734169,99.8832205635,99.998842606,91.3949848966,92.4669524828,94.31557,94.61598,91.3711417527,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_018_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_018_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_018,91.0547510726,92.5053042069,94.2203072857,94.71312,98.8439693361,99.958972692,99.8905369799,99.998842606,91.3855347179,92.4765762069,94.5444478571,94.61666,91.5910735901,99.9371749421,99.7397250864,99.998842606
ang_mgn_440_ft_019_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_019_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_019,91.0645620531,92.5917358966,94.7575634286,94.854614,96.5618993994,99.989926852,99.9923355259,99.998842606,91.3909771844,92.4896757586,94.6621598571,94.61688,93.715523203,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_020_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_020_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_020,91.0789548631,92.5008933103,94.7980048571,94.713745,98.8072720943,99.975721306,99.9332497665,99.998842606,91.4136163268,92.4726572759,94.3588028571,94.617165,92.6286395788,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_021_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_021_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_021,91.103667405,92.5000457241,94.5580085714,94.70833,98.8092306621,99.9748306512,99.9284204887,99.998842606,91.4161873799,92.4850575862,94.4454264286,94.61739,92.1151394035,99.9544842455,99.8114349679,99.998842606
ang_mgn_440_ft_022_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_022_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_022,90.2853236508,92.4670799655,94.2994991429,94.70865,96.4821895577,99.9752204441,99.9333604806,99.998842606,91.3928239497,92.4139087241,94.4308227143,94.61743,88.8079233673,99.64071975,99.9161733661,99.998842606
ang_mgn_440_ft_023_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_023_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_023,91.1287396564,92.4812011034,94.2586037143,94.70896,94.9396478423,99.9335466676,99.9089233781,99.998842606,91.4134796313,92.4908436207,94.4257847143,94.757484,94.6129872401,99.9823599585,99.9998346564,99.998842606
ang_mgn_440_ft_024_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_024_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_024,91.1045152989,92.5329333448,94.5746708571,94.71509,98.8127844642,99.9319720476,99.8999256787,99.998842606,91.4419732626,92.516786069,94.56975,94.61783,93.1797041254,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_025_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_025_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_025,91.1122501648,92.6076296897,94.825052,94.68982,95.284852105,70.9773150174,0.0,0.0,91.4274889832,92.5022326552,94.4591392857,94.757,92.948696143,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_026_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_026_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_026,91.1264546508,92.5145454138,94.2383677143,94.854385,98.5070739968,99.9299736001,99.9086935213,99.998842606,91.4625129581,92.4494064483,94.1543484286,94.7584,91.9862112482,99.9139452962,99.6434881027,99.998842606
ang_mgn_440_ft_027_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_027_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_027,91.150340581,92.5628093448,94.5976514286,94.85285,98.8104241451,99.9550193832,99.9641752867,99.998842606,91.4491916285,92.5369885517,94.6470608571,94.75789,88.7801341519,99.9446294218,99.7706078925,99.998842606
ang_mgn_440_ft_028_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_028_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_028,91.1021090308,92.5383786207,94.5626358571,94.848465,95.5859989368,70.9705352959,0.0,0.0,91.4265513333,92.555311069,94.7682742857,94.75808,92.0354512232,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_029_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_029_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_029,91.0883902809,92.4619108276,94.225002,94.82751,95.6804800954,70.9721465022,0.0,0.0,91.4131321854,92.391219,94.0625562857,94.75806,93.5333024416,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_030_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_030_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_030,91.1267390309,92.5678928621,94.5241785714,94.826385,93.3262168404,70.9713272266,0.0,0.0,91.4076679101,92.4331803448,94.1556587143,94.75888,94.0341104109,94.2223297401,99.9998346564,99.998842606
ang_mgn_440_ft_031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_033_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_033_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_033,82.9560957022,0.0,0.0,0.0,65.173008351,0.0,0.0,0.0,83.5103169129,0.0,0.0,0.0,99.7592214685,0.0,0.0,0.0
ang_mgn_440_ft_034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_047_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_047_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_047,82.9811683258,0.0,0.0,0.0,65.2255775797,0.0,0.0,0.0,83.5504168287,0.0,0.0,0.0,99.7599082255,0.0,0.0,0.0
ang_mgn_440_ft_048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_pulp_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_pulp_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_pulp_008,63.3387175624,59.588073,8.74314428571,61.20201,43.9888414308,59.2636095039,58.3417777479,58.3417777479,91.4423848904,92.4647006897,94.1365757143,94.76391,91.2742908527,35.4637229841,0.0,0.0
ang_mgn_440_pulp_009,62.2623601775,59.5635420345,8.74156957143,61.190987,38.0420185559,58.8506000429,59.3747857918,59.3747857918,91.4849776742,92.6199137931,94.6359184286,94.763725,92.6785616968,35.4938090756,0.0,0.0
ang_mgn_bh_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bh_test_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bh_test_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bh_test_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bh_test_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bos_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bos_lynxx_001_uptime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bos_lynxx_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bos_lynxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_bos_server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_cb_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_cb_test_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_cb_test_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_cb_test_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_cb_test_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_crusha_lynxx_001,92.6226959663,92.7650612414,94.5803801429,95.83258,96.5126912089,99.9999600894,99.9998346564,99.998842606,92.9299291573,92.663357,94.488355,95.799385,93.4109526242,42.4219744174,89.5857067326,64.756110508
ang_mgn_crushb_lynxx_001,92.5860270337,92.7065874483,94.7365658571,95.5531,99.8406103572,99.999791986,99.9991382289,99.998842606,92.8979111376,92.6197081724,94.5107207143,95.48648,93.674865622,48.873833808,94.0895394287,65.2902643256
ang_mgn_crushbfeed_lynxx_001,92.6098645646,92.8412852069,95.1366377143,95.55447,92.1941470733,99.9995800896,99.9998346564,99.998842606,92.6645098539,89.4281239655,94.79394,95.80066,94.0684838622,51.9412302332,92.7306395327,62.4972366524
ang_mgn_hpgrfeed_lynxx_001,92.6293462303,92.8031466897,94.9962685714,95.83261,99.9999830017,99.9997925033,99.9998346564,99.998842606,92.9351765843,92.7969912759,95.0823007143,95.828896,93.7122340517,49.4847921227,96.1784009749,74.3420595595
ang_mgn_hpgrproduct_lynxx_001,92.6232715084,92.8944666897,95.1095794286,95.826454,93.5717439378,76.3184847132,62.452940595,70.7993105635,92.9358046966,92.812626069,95.0006751429,95.82378,93.5519762281,49.2152615938,94.1397564885,68.0267726531
ang_mgn_hpgrproduct_lynxx_002,92.6145320618,92.8161072414,94.8890328571,95.83104,99.7092478812,99.9999600894,99.9998346564,99.998842606,92.9227735955,92.7472712069,94.6798062857,95.80127,95.3292676657,99.5113527327,98.8299180193,99.4187193204
ang_mgn_pcrusheast_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckfod_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckpsa_ave_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckpsa_ave_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckpsa_ave_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckpsa_detailed_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckpsa_detailed_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckpsa_detailed_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrusheast_truckpsa_stats_001,92.1805389326,95.2852147931,95.7478242857,95.96804,89.819302483,99.9701358255,99.9428570363,99.648486661,92.6472591124,95.2986821034,95.7971805714,95.95828,99.9999967305,99.9999600894,99.9998346564,99.998842606
ang_mgn_pcrusheast_truckpsa_stats_002,70.3603148174,0.0,0.0,0.0,93.9236755918,0.0,0.0,0.0,92.8616378455,95.2749170345,95.7179201429,95.95892,99.9999967305,99.9999600894,99.9998346564,99.998842606
ang_mgn_pcrusheast_truckpsa_stats_003,92.0251455056,95.2606780345,95.7862771429,95.96804,89.2001049064,99.9831996133,99.9532190191,99.6725363827,92.9272078596,95.2409514483,95.7142234286,95.95971,99.9999967305,99.9999600894,99.9998346564,99.998842606
ang_mgn_pcrusheast_truckvolume_scan_stats_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_stats_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckfod_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckpsa_ave_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckpsa_ave_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckpsa_ave_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckpsa_detailed_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckpsa_detailed_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckpsa_detailed_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckpsa_stats_001,92.6254173539,95.2471176207,95.768645,95.96918,97.9782872948,99.9802236835,99.9428324649,99.6240909434,93.0070869579,95.2512962069,95.7552198571,95.960304,99.9999967305,99.9999600894,99.9998346564,99.998842606
ang_mgn_pcrushwest_truckpsa_stats_002,70.5811360702,0.0,0.0,0.0,77.4683993139,0.0,0.0,0.0,93.0055567781,95.2087092759,95.7544157143,95.96131,99.9999967305,99.9999600894,99.9998346564,99.998842606
ang_mgn_pcrushwest_truckpsa_stats_003,92.1073908545,95.2226115862,95.766955,95.96453,88.3218802629,99.971364756,99.9480404563,99.6605465215,93.0247654847,95.2282767241,95.7748735714,95.96202,99.9999967397,99.9999600894,99.9998346564,99.998842606
ang_mgn_pcrushwest_truckvolume_scan_stats_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_pcrushwest_truckvolume_stats_001,32.4404997722,0.0,0.0,0.0,71.1700991657,0.0,0.0,0.0,56.760944764,0.0,0.0,0.0,99.9999946416,0.0,0.0,0.0
ang_mgn_server_aispprlynxx01,89.9644229185,89.3767961034,90.9143535714,92.702545,99.9629588503,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_server_aispprosa01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_server_aispprosa02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_server_aispprosa03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_server_aispprosa04,79.1793102388,79.820640931,79.1466592857,82.739586,96.0273576607,84.4914100376,56.8997710625,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
